,week,gameId,possessionTeam,playType,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,passResult,offensePlayResult,homeTeam,guestTeam,matches
658,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,ARI,WAS,"[ARI , WAS]"
659,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
660,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
661,1,2018090909,WAS,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
662,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
663,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
664,1,2018090909,WAS,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,ARI,WAS,"[ARI , WAS]"
665,1,2018090909,WAS,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",7.0,7.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,I,0,ARI,WAS,"[ARI , WAS]"
666,1,2018090909,WAS,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,5.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,I,0,ARI,WAS,"[ARI , WAS]"
667,1,2018090909,WAS,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,S,-1,ARI,WAS,"[ARI , WAS]"
668,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,ARI,WAS,"[ARI , WAS]"
669,1,2018090909,ARI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,7,ARI,WAS,"[ARI , WAS]"
670,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,ARI,WAS,"[ARI , WAS]"
671,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,27,ARI,WAS,"[ARI , WAS]"
672,1,2018090909,ARI,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE,S,-4,ARI,WAS,"[ARI , WAS]"
673,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,IN,0,ARI,WAS,"[ARI , WAS]"
674,1,2018090909,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
675,1,2018090909,WAS,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,ARI,WAS,"[ARI , WAS]"
676,1,2018090909,WAS,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
677,1,2018090909,ARI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,4,ARI,WAS,"[ARI , WAS]"
678,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,7,ARI,WAS,"[ARI , WAS]"
679,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,8,ARI,WAS,"[ARI , WAS]"
680,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,7,ARI,WAS,"[ARI , WAS]"
681,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,ARI,WAS,"[ARI , WAS]"
682,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,ARI,WAS,"[ARI , WAS]"
683,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,1,ARI,WAS,"[ARI , WAS]"
684,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,2.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,2,ARI,WAS,"[ARI , WAS]"
685,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,16,ARI,WAS,"[ARI , WAS]"
686,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
687,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,ARI,WAS,"[ARI , WAS]"
688,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
689,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
690,1,2018090909,WAS,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,5.0,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,C,52,ARI,WAS,"[ARI , WAS]"
691,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
692,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,ARI,WAS,"[ARI , WAS]"
693,1,2018090909,ARI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,6,ARI,WAS,"[ARI , WAS]"
694,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,C,3,ARI,WAS,"[ARI , WAS]"
695,1,2018090909,ARI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,I,0,ARI,WAS,"[ARI , WAS]"
696,1,2018090909,ARI,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 4 LB, 5 DB",TRADITIONAL,S,-4,ARI,WAS,"[ARI , WAS]"
697,1,2018090910,CAR,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,0,CAR,DAL,"[CAR , DAL]"
698,1,2018090910,CAR,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,CAR,DAL,"[CAR , DAL]"
699,1,2018090910,DAL,play_type_pass,SINGLEBACK,"1 RB, 3 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,I,0,CAR,DAL,"[CAR , DAL]"
700,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,CAR,DAL,"[CAR , DAL]"
701,1,2018090910,DAL,play_type_pass,SINGLEBACK,"1 RB, 2 TE, 2 WR",8.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,11,CAR,DAL,"[CAR , DAL]"
702,1,2018090910,DAL,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,CAR,DAL,"[CAR , DAL]"
703,1,2018090910,CAR,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,14,CAR,DAL,"[CAR , DAL]"
704,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",8.0,3.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
705,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,19,CAR,DAL,"[CAR , DAL]"
706,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
707,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,6.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
708,1,2018090910,DAL,play_type_sack,I_FORM,"2 RB, 1 TE, 2 WR",8.0,6.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,S,-7,CAR,DAL,"[CAR , DAL]"
709,1,2018090910,DAL,play_type_pass,SHOTGUN,"3 RB, 1 TE, 1 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
710,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,5,CAR,DAL,"[CAR , DAL]"
711,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
712,1,2018090910,DAL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,S,-2,CAR,DAL,"[CAR , DAL]"
713,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
714,1,2018090910,CAR,play_type_pass,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,7,CAR,DAL,"[CAR , DAL]"
715,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
716,1,2018090910,DAL,play_type_pass,EMPTY,"1 RB, 2 TE, 2 WR",6.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,9,CAR,DAL,"[CAR , DAL]"
717,1,2018090910,DAL,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,CAR,DAL,"[CAR , DAL]"
718,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,3.0,"4 DL, 3 LB, 4 DB",SCRAMBLE,C,0,CAR,DAL,"[CAR , DAL]"
719,1,2018090910,DAL,play_type_pass,EMPTY,"0 RB, 2 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,CAR,DAL,"[CAR , DAL]"
720,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,10,CAR,DAL,"[CAR , DAL]"
721,1,2018090910,CAR,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
722,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,15,CAR,DAL,"[CAR , DAL]"
723,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,CAR,DAL,"[CAR , DAL]"
724,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,14,CAR,DAL,"[CAR , DAL]"
725,1,2018090910,CAR,play_type_pass,PISTOL,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,CAR,DAL,"[CAR , DAL]"
726,1,2018090910,CAR,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,0,CAR,DAL,"[CAR , DAL]"
727,1,2018090910,CAR,play_type_pass,,"1 RB, 1 TE, 3 WR",6.0,0.0,"4 DL, 2 LB, 5 DB",UNKNOWN,I,0,CAR,DAL,"[CAR , DAL]"
728,1,2018090910,CAR,play_type_pass,SINGLEBACK,"2 RB, 2 TE, 1 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,14,CAR,DAL,"[CAR , DAL]"
729,1,2018090910,CAR,play_type_pass,I_FORM,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
730,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,-3,CAR,DAL,"[CAR , DAL]"
731,1,2018090910,CAR,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-8,CAR,DAL,"[CAR , DAL]"
732,1,2018090910,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,3.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,C,20,CAR,DAL,"[CAR , DAL]"
733,1,2018090910,DAL,play_type_pass,EMPTY,"0 RB, 2 TE, 3 WR",4.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
734,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,CAR,DAL,"[CAR , DAL]"
735,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
736,1,2018090910,DAL,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,11,CAR,DAL,"[CAR , DAL]"
737,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,CAR,DAL,"[CAR , DAL]"
738,1,2018090910,DAL,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-1,CAR,DAL,"[CAR , DAL]"
739,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,16,CAR,DAL,"[CAR , DAL]"
740,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",5.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,6,CAR,DAL,"[CAR , DAL]"
741,1,2018090910,DAL,play_type_pass,SHOTGUN,"3 RB, 1 TE, 1 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,1,CAR,DAL,"[CAR , DAL]"
742,1,2018090910,CAR,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",7.0,5.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,15,CAR,DAL,"[CAR , DAL]"
743,1,2018090910,CAR,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,4.0,"4 DL, 3 LB, 4 DB",TRADITIONAL,C,14,CAR,DAL,"[CAR , DAL]"
744,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CAR,DAL,"[CAR , DAL]"
745,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,3,CAR,DAL,"[CAR , DAL]"
746,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE,C,13,CAR,DAL,"[CAR , DAL]"
747,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,4,CAR,DAL,"[CAR , DAL]"
748,1,2018090910,CAR,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,7,CAR,DAL,"[CAR , DAL]"
749,1,2018090910,CAR,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,12,CAR,DAL,"[CAR , DAL]"
750,1,2018090910,CAR,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-7,CAR,DAL,"[CAR , DAL]"
751,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,17,CAR,DAL,"[CAR , DAL]"
752,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,8,CAR,DAL,"[CAR , DAL]"
753,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,6,CAR,DAL,"[CAR , DAL]"
754,1,2018090910,DAL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-5,CAR,DAL,"[CAR , DAL]"
755,1,2018090910,DAL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,S,-8,CAR,DAL,"[CAR , DAL]"
756,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
757,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,13,CAR,DAL,"[CAR , DAL]"
758,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,CAR,DAL,"[CAR , DAL]"
759,1,2018090910,DAL,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,CAR,DAL,"[CAR , DAL]"
760,1,2018090910,DAL,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,4.0,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,S,-9,CAR,DAL,"[CAR , DAL]"
761,1,2018090912,GB,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,3.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,I,0,GB,CHI,"[GB , CHI]"
762,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
763,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,I,0,GB,CHI,"[GB , CHI]"
764,1,2018090912,CHI,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",5.0,1.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,8,GB,CHI,"[GB , CHI]"
765,1,2018090912,CHI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,0,GB,CHI,"[GB , CHI]"
766,1,2018090912,CHI,play_type_pass,I_FORM,"2 RB, 1 TE, 2 WR",8.0,4.0,"3 DL, 4 LB, 4 DB",TRADITIONAL,C,31,GB,CHI,"[GB , CHI]"
767,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,15,GB,CHI,"[GB , CHI]"
768,1,2018090912,GB,play_type_sack,EMPTY,"1 RB, 3 TE, 1 WR",5.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,S,-10,GB,CHI,"[GB , CHI]"
769,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,7,GB,CHI,"[GB , CHI]"
770,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,33,GB,CHI,"[GB , CHI]"
771,1,2018090912,CHI,play_type_sack,I_FORM,"2 RB, 1 TE, 2 WR",7.0,8.0,"3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,S,0,GB,CHI,"[GB , CHI]"
772,1,2018090912,CHI,play_type_pass,EMPTY,"2 RB, 1 TE, 2 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,13,GB,CHI,"[GB , CHI]"
773,1,2018090912,CHI,play_type_pass,SHOTGUN,"2 RB, 1 TE, 2 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,4,GB,CHI,"[GB , CHI]"
774,1,2018090912,CHI,play_type_pass,SINGLEBACK,"1 RB, 1 TE, 3 WR",8.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
775,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,2.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,C,-5,GB,CHI,"[GB , CHI]"
776,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"3 DL, 2 LB, 6 DB",TRADITIONAL,C,5,GB,CHI,"[GB , CHI]"
777,1,2018090912,CHI,play_type_pass,EMPTY,"1 RB, 1 TE, 3 WR",5.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,3,GB,CHI,"[GB , CHI]"
778,1,2018090912,GB,play_type_pass,I_FORM,"1 RB, 1 TE, 3 WR",6.0,4.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
779,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,3.0,"4 DL, 2 LB, 5 DB",TRADITIONAL,C,1,GB,CHI,"[GB , CHI]"
780,1,2018090912,GB,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",4.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,S,-9,GB,CHI,"[GB , CHI]"
781,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,I,0,GB,CHI,"[GB , CHI]"
782,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",5.0,5.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,C,9,GB,CHI,"[GB , CHI]"
783,1,2018090912,CHI,play_type_sack,EMPTY,"1 RB, 1 TE, 3 WR",5.0,2.0,"1 DL, 3 LB, 7 DB",TRADITIONAL,S,-9,GB,CHI,"[GB , CHI]"
784,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,5.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,29,GB,CHI,"[GB , CHI]"
785,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,11,GB,CHI,"[GB , CHI]"
786,1,2018090912,GB,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,2.0,"3 DL, 3 LB, 5 DB",TRADITIONAL,C,2,GB,CHI,"[GB , CHI]"
787,1,2018090912,GB,play_type_sack,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"3 DL, 3 LB, 5 DB",SCRAMBLE,S,-12,GB,CHI,"[GB , CHI]"
788,1,2018090912,CHI,play_type_pass,SHOTGUN,"1 RB, 1 TE, 3 WR",6.0,4.0,"2 DL, 3 LB, 6 DB",TRADITIONAL,C,-2,GB,CHI,"[GB , CHI]"
